RSS 5G,RSS 4G,Ad 5G,Ad 4G,Humidity
-75.3786,-54.6478,9.03544,1.83078,34
-75.4463,-54.6634,9.10313,1.84631,36
-75.6412,-54.7023,9.29802,1.88531,37
-75.7356,-54.7212,9.39239,1.90416,41
-75.7923,-54.7364,9.44917,1.91937,43
-75.9018,-54.759,9.55865,1.94199,43
-75.8808,-54.7551,9.53759,1.93804,44
-76.0087,-54.7801,9.66552,1.96306,42
-75.7673,-54.7328,9.42411,1.91571,45
-76.0307,-54.7853,9.68751,1.96821,41
-75.6884,-54.7169,9.34525,1.89987,43
-76.0213,-54.7814,9.67815,1.96437,43
-75.9861,-54.7748,9.64297,1.95779,39
-75.7681,-54.7297,9.4249,1.91263,39
-75.6378,-54.7053,9.2946,1.88824,42
-75.7533,-54.7301,9.41018,1.91309,46
-75.9739,-54.7756,9.63077,1.95855,49
-76.285,-54.8371,9.94181,2.02007,49
-76.4745,-54.8726,10.1313,2.05556,49
-76.5843,-54.8931,10.2411,2.07603,49
-76.6136,-54.8985,10.2704,2.08149,48
-76.5452,-54.8846,10.202,2.0676,50
-76.6832,-54.9127,10.34,2.09563,48
-76.567,-54.8887,10.2239,2.07167,44
-76.2284,-54.8212,9.88528,2.00412,47
-76.3186,-54.8413,9.97543,2.02422,47
-76.3258,-54.8426,9.98265,2.02557,49
-76.2704,-54.8344,9.92727,2.01734,46
-76.0024,-54.781,9.65927,1.96392,44
-76.044,-54.7867,9.70088,1.96968,48
-76.3271,-54.8439,9.98394,2.0269,50
-76.4845,-54.8756,10.1413,2.05854,51
-76.7542,-54.9271,10.411,2.11005,51
-76.8508,-54.9451,10.5076,2.12802,49
-76.687,-54.9122,10.3438,2.09515,45
-76.5455,-54.8812,10.2024,2.06417,48
-76.5889,-54.8928,10.2458,2.07574,52
-76.5886,-54.8974,10.2454,2.08031,53
-76.4455,-54.8716,10.1024,2.0546,50
-76.1992,-54.822,9.85606,2.00499,52
-76.3812,-54.8584,10.0381,2.04138,50
-76.1846,-54.8193,9.84149,2.00224,46
-76.0524,-54.7903,9.7092,1.9733,44
-76.0511,-54.788,9.70795,1.97101,41
-75.827,-54.7429,9.48388,1.92588,40
-75.6708,-54.7126,9.32762,1.89551,36
-75.6209,-54.6986,9.27779,1.88154,35
-75.6454,-54.7018,9.30221,1.88475,36
-75.6007,-54.6948,9.25757,1.87776,36
-75.6884,-54.7111,9.34527,1.89411,35
-75.7529,-54.7218,9.40975,1.90471,34
-75.5061,-54.6745,9.16291,1.85745,32
-75.2219,-54.6186,8.87872,1.80158,31
-75.2899,-54.6297,8.94672,1.8127,31
-75.2899,-54.6297,8.94672,1.8127,30
-75.2167,-54.6145,8.87352,1.79743,31
-75.4459,-54.6587,9.10276,1.84163,30
-75.4554,-54.6586,9.11226,1.8416,30
-75.3972,-54.6479,9.05402,1.83085,28
-75.1892,-54.6057,8.84609,1.78861,27
-74.9316,-54.556,8.5884,1.73891,26
-74.7773,-54.5253,8.43414,1.70823,26
-74.8204,-54.5333,8.4772,1.71622,26
-74.9005,-54.5481,8.55732,1.73104,26
-74.9808,-54.5629,8.63765,1.74587,27
-75.0376,-54.5756,8.69448,1.75855,27
-74.969,-54.5629,8.6258,1.74584,27
-74.9877,-54.5663,8.64452,1.74931,28
-74.8931,-54.5507,8.54992,1.73369,30
-74.8904,-54.5536,8.54726,1.73656,32
-75.1438,-54.604,8.80063,1.78699,33
-75.3452,-54.6431,9.00209,1.82606,35
-75.498,-54.6743,9.15488,1.85731,36
-75.6952,-54.7124,9.35202,1.89536,36
-75.8238,-54.7363,9.48062,1.91925,38
-76.0412,-54.7792,9.69803,1.9622,41
-76.0359,-54.7819,9.69277,1.96489,42
-75.9488,-54.7668,9.6056,1.94973,42
-75.9068,-54.7589,9.56364,1.94188,42
-75.9908,-54.7746,9.64761,1.95758,43
-75.9158,-54.7617,9.57269,1.94462,43
-76.0284,-54.7827,9.6852,1.96569,46
-76.3245,-54.8413,9.98137,2.02424,48
-76.3779,-54.8534,10.0347,2.03639,48
-76.4214,-54.8616,10.0783,2.04453,49
-76.6356,-54.9026,10.2924,2.08559,48
-76.6693,-54.9077,10.3261,2.09067,49
-76.533,-54.8835,10.1898,2.06648,50
-76.7792,-54.9305,10.436,2.11348,50
-76.6758,-54.9113,10.3326,2.09425,51
-76.6652,-54.9105,10.3221,2.09347,48
-76.3561,-54.8494,10.0129,2.03232,47
-76.4559,-54.8669,10.1128,2.04985,45
-76.2444,-54.8252,9.90119,2.00819,48
-76.4069,-54.8589,10.0638,2.04182,48
-76.4796,-54.8724,10.1365,2.05539,47
-76.3114,-54.8399,9.96822,2.02288,48
-76.3054,-54.8399,9.9622,2.02283,48
-76.3779,-54.8534,10.0347,2.03639,50
-76.5285,-54.8838,10.1854,2.06678,47
-76.1099,-54.8022,9.76671,1.98512,45
-76.0733,-54.7932,9.73015,1.97621,52
-76.47,-54.8751,10.1268,2.05806,52
-76.5218,-54.8848,10.1787,2.0678,53
-76.3935,-54.8618,10.0504,2.0448,52
-76.4182,-54.8654,10.075,2.04833,52
-76.5663,-54.8932,10.2232,2.07614,54
-76.7068,-54.9219,10.3637,2.10485,54
-76.6092,-54.9036,10.2661,2.08654,47
-76.2969,-54.8372,9.95379,2.02018,48
-76.4287,-54.8629,10.0856,2.04589,51
-76.3995,-54.8608,10.0563,2.04372,54
-76.5044,-54.8839,10.1612,2.06681,55
-76.6256,-54.9079,10.2824,2.09081,46
-75.9597,-54.7729,9.61652,1.95587,42
-75.5936,-54.7,9.25041,1.883,37
-75.3771,-54.6541,9.03389,1.83706,33
-75.1485,-54.6063,8.80529,1.78924,31
-74.935,-54.5635,8.59184,1.74641,30
-75.082,-54.5894,8.73879,1.77236,28
-75.0755,-54.5846,8.73234,1.76758,27
-75.1002,-54.5871,8.75706,1.7701,26
-75.0738,-54.58,8.73061,1.76298,24
-74.9067,-54.5443,8.56357,1.72731,24
-74.7435,-54.5144,8.40038,1.69734,24
-74.7074,-54.5077,8.36423,1.69069,23
-74.4349,-54.4549,8.09173,1.63782,22
-74.1492,-54.3993,7.80608,1.58229,21
-74.0554,-54.3792,7.71219,1.5622,20
-74.02,-54.3698,7.6768,1.55275,20
-73.9863,-54.3636,7.64313,1.54653,19
-73.9012,-54.3447,7.55804,1.52767,18
-73.8159,-54.3256,7.47278,1.50853,17
-73.6442,-54.2903,7.30103,1.47329,17
-73.5015,-54.2641,7.15833,1.44708,16
-73.2875,-54.2209,6.9443,1.40388,16
-73.2618,-54.2162,6.91863,1.39915,16
-73.3801,-54.238,7.03695,1.42091,17
-73.4173,-54.2486,7.07415,1.43155,20
-74.0481,-54.375,7.70489,1.55794,21
-74.3358,-54.431,7.99261,1.61397,22
-74.5217,-54.4681,8.1785,1.65109,23
-74.4526,-54.4581,8.10944,1.6411,23
-74.5532,-54.4767,8.21004,1.65968,25
-74.7828,-54.5241,8.43965,1.70703,29
-75.2028,-54.6101,8.85961,1.79305,30
-75.1653,-54.6049,8.82213,1.78788,31
-75.4916,-54.6671,9.14841,1.85007,32
-75.4966,-54.6697,9.15346,1.85268,31
-75.3093,-54.6334,8.96618,1.81631,31
-75.1863,-54.6105,8.8431,1.79341,33
-75.5101,-54.6738,9.16694,1.85674,36
-75.5267,-54.681,9.18353,1.86394,37
-75.7288,-54.7199,9.3856,1.9029,37
-75.7832,-54.7301,9.44001,1.91303,37
-75.688,-54.7123,9.34484,1.8953,36
-75.6817,-54.7099,9.33852,1.89285,36
-75.7831,-54.7287,9.43996,1.9117,38
-75.6983,-54.7155,9.35519,1.89844,41
-75.827,-54.7429,9.48388,1.92588,41
-76.0499,-54.7845,9.70674,1.96749,37
-75.7016,-54.7149,9.35842,1.89783,40
-75.7535,-54.7281,9.41031,1.91102,38
-75.6097,-54.6989,9.26658,1.88186,43
-75.9158,-54.7617,9.57269,1.94462,42
-75.663,-54.7131,9.31979,1.89609,40
-75.5677,-54.6932,9.2245,1.87613,43
-75.9229,-54.763,9.57971,1.94594,41
-75.8965,-54.7559,9.55338,1.93888,41
-76.008,-54.7767,9.66485,1.95969,41
-76.1618,-54.8053,9.81868,1.9883,40
-76.114,-54.7953,9.77081,1.97821,41
-76.008,-54.7767,9.66485,1.95969,41
-75.9522,-54.7663,9.60907,1.94928,42
-75.9978,-54.7759,9.65461,1.95889,42
-75.8091,-54.7406,9.46592,1.92356,43
-75.6639,-54.7143,9.32074,1.89723,45
-75.7405,-54.7306,9.39736,1.91358,48
-76.0526,-54.7924,9.70944,1.97534,47
-75.988,-54.7792,9.64486,1.96219,47
-76.1602,-54.8116,9.81699,1.99456,52
-76.5886,-54.8974,10.2454,2.08031,54
-76.9783,-54.9726,10.6351,2.15558,54
-77.0237,-54.9811,10.6805,2.16403,51
-76.6874,-54.9147,10.3443,2.09761,47
-76.2753,-54.8332,9.93216,2.01613,46
-76.3533,-54.8466,10.0101,2.02961,43
-76.1059,-54.7972,9.76274,1.98017,37
-75.5931,-54.6946,9.24992,1.87757,33
-75.2795,-54.6308,8.93636,1.81379,33
-75.2861,-54.6321,8.94293,1.81501,32
-75.0335,-54.5833,8.6903,1.76631,32
-74.9364,-54.5651,8.59324,1.74806,31
-74.8005,-54.5381,8.45731,1.72111,29
-74.7403,-54.5239,8.39712,1.70683,28
-74.6805,-54.511,8.33736,1.69397,27
-74.7205,-54.5167,8.3773,1.69965,26
-74.6914,-54.5093,8.34821,1.69227,26
-74.8388,-54.5367,8.49567,1.71964,26
-74.8327,-54.5355,8.48951,1.7185,25
-74.7219,-54.5128,8.37878,1.69577,24
-74.5274,-54.4744,8.18419,1.6574,24
-74.6232,-54.4922,8.28008,1.67515,24
-74.6292,-54.4933,8.28608,1.67626,23
-74.6125,-54.4876,8.26938,1.67061,23
-74.6423,-54.4931,8.29909,1.67607,23
-74.7137,-54.5062,8.37054,1.68919,23
-74.6601,-54.4964,8.31694,1.67935,23
-74.5473,-54.4756,8.20411,1.65858,23
-74.4881,-54.4647,8.14491,1.64766,23
-74.5473,-54.4756,8.20411,1.65858,24
-74.4915,-54.4678,8.14831,1.65074,24
-74.5393,-54.4767,8.19616,1.65962,26
-74.919,-54.5515,8.57584,1.73446,27
-75.1002,-54.5871,8.75706,1.7701,28
-75.1386,-54.5963,8.79548,1.77926,31
-75.5831,-54.684,9.2399,1.86695,35
-75.7193,-54.7155,9.37611,1.89848,38
-75.9037,-54.7537,9.5605,1.93669,39
-75.8093,-54.7374,9.46614,1.92033,41
-76.0499,-54.7845,9.70674,1.96749,42
-75.9768,-54.772,9.6336,1.95497,39
-75.8919,-54.7528,9.54876,1.93573,38
-75.7462,-54.7244,9.40299,1.90736,44
-76.1858,-54.8132,9.84265,1.99618,45
-76.2801,-54.8319,9.93692,2.01485,46
-76.5552,-54.8842,10.2121,2.06715,44
-76.471,-54.8662,10.1278,2.04917,47
-76.6156,-54.8966,10.2724,2.07953,47
-76.4198,-54.8601,10.0766,2.04311,46
-76.2527,-54.8279,9.90956,2.01084,41
-75.7438,-54.7273,9.40064,1.91027,39
-75.6378,-54.7053,9.2946,1.88824,44
-75.8816,-54.7563,9.53849,1.93922,45
-76.1445,-54.8066,9.80133,1.98953,48
-76.2041,-54.8209,9.8609,2.00383,50
-76.4038,-54.8605,10.0607,2.04344,51
-76.3627,-54.8538,10.0196,2.03681,55
-76.6633,-54.9149,10.3201,2.0979,55
-76.6558,-54.9135,10.3126,2.09648,53
-76.5423,-54.8898,10.1991,2.07279,52
-76.47,-54.8751,10.1268,2.05806,55
-76.5879,-54.9008,10.2448,2.08372,52
-76.3443,-54.8515,10.0011,2.03443,54
-76.3551,-54.8557,10.0119,2.03864,55
-76.6181,-54.9064,10.2749,2.08939,56
-76.6286,-54.9096,10.2854,2.09259,57
-76.9238,-54.9664,10.5807,2.1494,56
-76.8489,-54.9511,10.5057,2.13401,54
-76.6542,-54.912,10.3111,2.09499,53
-76.4902,-54.88,10.147,2.06299,55
-76.6784,-54.9178,10.3352,2.10074,58
-76.8552,-54.9549,10.512,2.13784,58
-77.0481,-54.9911,10.7049,2.17408,56
-77.1393,-55.0053,10.7961,2.1883,58
-77.3429,-55.0462,10.9997,2.22917,62
-77.8107,-55.14,11.4676,2.32294,60
-77.5291,-55.0841,11.1859,2.26703,55
-77.1337,-55.0029,10.7905,2.18586,52
-76.7076,-54.9196,10.3644,2.10256,46
-76.1667,-54.8118,9.82356,1.99475,42
-75.8858,-54.755,9.54268,1.93795,39
-75.6515,-54.7078,9.3083,1.8908,38
-75.6506,-54.7066,9.30745,1.88951,38
-75.712,-54.718,9.36884,1.90099,37
-75.6744,-54.7098,9.33126,1.89277,35
-75.4313,-54.6619,9.08811,1.84483,33
-75.2795,-54.6308,8.93636,1.81379,32
-75.1438,-54.604,8.80063,1.78699,31
-75.0765,-54.59,8.73335,1.77292,30
-75.0755,-54.5882,8.73239,1.77117,29
-75.0246,-54.577,8.68144,1.75998,28
-74.8868,-54.5496,8.54365,1.73252,28
-74.9433,-54.5601,8.60014,1.74304,27
-74.888,-54.5479,8.54482,1.73083,26
-74.673,-54.5059,8.32982,1.68884,26
-74.8142,-54.5321,8.47104,1.71508,25
-74.7889,-54.5252,8.44574,1.70815,25
-74.7828,-54.5241,8.43965,1.70703,25
-74.7889,-54.5252,8.44574,1.70815,25
-74.9233,-54.55,8.58011,1.73292,25
-74.8743,-54.541,8.53118,1.72391,25
-74.9416,-54.5533,8.59848,1.73629,29
-75.1327,-54.5971,8.7895,1.78006,31
-75.3093,-54.6334,8.96618,1.81631,33
-75.4045,-54.6541,9.06134,1.8371,34
-75.5194,-54.677,9.17621,1.85992,38
-75.8419,-54.7423,9.49878,1.92522,38
-75.9586,-54.7639,9.61544,1.9469,39
-75.8368,-54.7425,9.49366,1.92546,41
-75.8896,-54.7546,9.54642,1.93758,43
-75.8527,-54.7498,9.50954,1.93277,42
-75.7116,-54.7223,9.36844,1.90524,44
-75.8816,-54.7563,9.53849,1.93922,45
-75.9881,-54.7773,9.64491,1.96022,47
-76.2753,-54.8332,9.93216,2.01613,48
-76.3343,-54.8453,9.99119,2.02825,45
-76.0875,-54.7959,9.74438,1.97887,45
-76.173,-54.8119,9.82983,1.99486,47
-76.4198,-54.8601,10.0766,2.04311,46
-76.2312,-54.8239,9.88804,2.00681,46
-76.3965,-54.8547,10.0533,2.03765,46
-76.3245,-54.8413,9.98137,2.02424,48
-76.2692,-54.8331,9.92599,2.01604,53
-76.401,-54.8632,10.0578,2.0462,49
-76.2922,-54.8385,9.94909,2.02143,50
-76.243,-54.8303,9.89982,2.01323,50
-76.4478,-54.8687,10.1046,2.05168,52
-76.5812,-54.896,10.238,2.07892,54
-76.7444,-54.9289,10.4013,2.1119,54
-76.5643,-54.8951,10.2211,2.07808,53
-76.4827,-54.8786,10.1396,2.06159,54
-76.5718,-54.8965,10.2286,2.07949,58
-76.786,-54.9418,10.4428,2.1248,58
-76.7553,-54.936,10.4121,2.119,58
-76.7399,-54.9331,10.3967,2.11611,51
-76.1867,-54.8207,9.84351,2.00365,51
-76.1355,-54.811,9.79231,1.99398,50
-76.2357,-54.8289,9.89252,2.01185,55
-76.8069,-54.9419,10.4637,2.12485,56
-77.0015,-54.9796,10.6583,2.16258,58
-77.1719,-55.0143,10.8288,2.19727,58
-77.1875,-55.0172,10.8443,2.20017,58
-77.203,-55.0201,10.8598,2.20307,60
-77.2611,-55.034,10.918,2.21697,57
-76.9699,-54.9751,10.6267,2.15803,51
-76.4879,-54.8773,10.1447,2.0603,49
-76.2414,-54.8289,9.8982,2.01188,48
-76.0022,-54.7829,9.65908,1.96585,43
-75.7058,-54.7222,9.36261,1.90513,37
-75.3031,-54.6402,8.95993,1.82314,35
-75.338,-54.6444,8.99485,1.82737,33
-75.3716,-54.648,9.02841,1.83097,31
-75.238,-54.6201,8.89487,1.80306,30
-75.191,-54.6097,8.84781,1.79265,27
-75.0127,-54.571,8.66949,1.75393,25
-74.7037,-54.5094,8.36055,1.6924,23
-74.4585,-54.4592,8.11535,1.64219,22
-74.3232,-54.4316,7.98004,1.61454,22
-74.2709,-54.4219,7.92774,1.60486,22
-74.2883,-54.4251,7.94516,1.60809,21
-74.2668,-54.4183,7.92367,1.60129,21
-74.2726,-54.4194,7.92941,1.60235,22
-74.3989,-54.4456,8.05576,1.62851,21
-74.2955,-54.4236,7.95238,1.60657,21
-74.221,-54.4099,7.87781,1.59284,20
-74.0762,-54.3802,7.73301,1.56312,19
-73.8902,-54.3427,7.54702,1.52564,18
-73.8919,-54.3395,7.54877,1.52245,19
-74.0062,-54.364,7.66306,1.54698,18
-73.7672,-54.3166,7.42405,1.49958,18
-73.67,-54.2987,7.32687,1.48169,38
-75.6642,-54.7091,9.32108,1.89206,33
-75.3321,-54.6406,8.98893,1.8236,36
-75.6344,-54.7011,9.29127,1.88405,33
-75.6028,-54.691,9.25962,1.87393,31
-75.5569,-54.6792,9.21374,1.86213,37
-75.9606,-54.763,9.61744,1.94595,33
-75.5697,-54.6848,9.22649,1.86779,40
-75.9749,-54.7694,9.63174,1.95237,42
-76.1311,-54.8008,9.78797,1.98376,42
-75.9628,-54.7694,9.6196,1.95235,44
-76.2142,-54.8185,9.87106,2.00147,48
-76.436,-54.8643,10.0928,2.04725,45
-76.323,-54.8399,9.97984,2.02285,44
-76.1149,-54.8,9.7717,1.98293,46
-76.3173,-54.8399,9.97418,2.0229,44
-76.0865,-54.7947,9.74335,1.97763,43
-75.9439,-54.7669,9.60078,1.94989,41
-75.9244,-54.7611,9.58122,1.94408,46
-76.3893,-54.8533,10.0461,2.03631,45
-76.2229,-54.8212,9.87977,2.00419,43
-76.0495,-54.7867,9.70633,1.96964,40
-75.8364,-54.7436,9.49319,1.92652,42
-75.7255,-54.7249,9.38235,1.90786,41
-75.4677,-54.6753,9.1245,1.85827,39
-75.583,-54.695,9.23988,1.87797,34
-75.2214,-54.6213,8.87823,1.80424,29
-75.0436,-54.5806,8.70049,1.76352,25
-74.8377,-54.5342,8.49453,1.71716,25
-74.9784,-54.5601,8.63526,1.74305,25
-74.8255,-54.5319,8.48233,1.71491,24
-74.7194,-54.5099,8.37628,1.69291,23
-74.5354,-54.4734,8.19226,1.6564,23
-74.4349,-54.4549,8.09173,1.63782,23
-74.4822,-54.4636,8.13899,1.64656,22
-74.2825,-54.4241,7.93935,1.60701,21
-74.1866,-54.4035,7.84346,1.5865,21
-74.2152,-54.4088,7.87208,1.59178,20
-73.9975,-54.3656,7.65435,1.5486,20
-73.9359,-54.3542,7.5927,1.5372,19
-73.9896,-54.361,7.64645,1.54393,20
-74.1494,-54.3936,7.80627,1.5766,20
-74.0537,-54.376,7.71052,1.55897,19
-73.9454,-54.3528,7.60221,1.5358,19
-73.8847,-54.3417,7.5415,1.52462,20
-73.9303,-54.3532,7.5871,1.53617,20
-73.9023,-54.348,7.55913,1.53098,21
-73.9474,-54.3592,7.60421,1.54213,21
-74.0042,-54.3697,7.66099,1.5527,21
-73.9928,-54.3676,7.64962,1.55058,22
-74.1261,-54.395,7.78296,1.57799,23
-74.4054,-54.4494,8.06223,1.63236,26
-74.987,-54.5641,8.64384,1.74701,28
-75.2146,-54.6103,8.87142,1.79328,31
-75.6551,-54.6973,9.31197,1.88021,30
-75.5073,-54.6682,9.16411,1.85115,30
-75.5008,-54.667,9.15762,1.84995,32
-75.5624,-54.6819,9.2192,1.86485,35
-75.6185,-54.6968,9.27538,1.87976,37
-75.6541,-54.706,9.31091,1.88897,37
-75.6202,-54.6997,9.27702,1.88264,37
-75.3771,-54.6541,9.03389,1.83706,37
-75.3838,-54.6554,9.04063,1.83833,37
-75.5728,-54.6908,9.22961,1.87378,41
-75.8201,-54.7416,9.47693,1.92458,40
-75.9471,-54.7642,9.60399,1.9472,38
-75.9861,-54.769,9.64295,1.952,39
-76.0439,-54.781,9.70073,1.96398,41
-76.1548,-54.804,9.81168,1.987,43
-76.1765,-54.8104,9.83337,1.99334,44
-76.0936,-54.796,9.75044,1.97895,43
-76.0847,-54.7933,9.74158,1.97622,41
-76.022,-54.7793,9.67881,1.96229,43
-75.9439,-54.7669,9.60078,1.94989,41
-75.8479,-54.7468,9.50471,1.92978,45
-75.9952,-54.7786,9.65201,1.96155,42
-75.7812,-54.7354,9.43804,1.91833,42
-75.6213,-54.7053,9.27815,1.88824,44
-75.755,-54.7324,9.41187,1.91538,44
-75.8394,-54.7483,9.49624,1.93127,46
-75.9882,-54.7783,9.64502,1.96124,47
-76.031,-54.7873,9.68783,1.97028,48
-76.0814,-54.7978,9.73824,1.98077,50
-76.1992,-54.822,9.85606,2.00499,52
-76.3,-54.8431,9.95687,2.02608,51
-76.4068,-54.8621,10.0637,2.0451,50
-76.2138,-54.8248,9.87064,2.00773,50
-76.3745,-54.855,10.0314,2.03794,50
-76.5285,-54.8838,10.1854,2.06678,51
-76.6948,-54.916,10.3517,2.09899,53
-76.6692,-54.9136,10.326,2.09658,54
-76.8423,-54.9473,10.4992,2.13021,54
-76.7745,-54.9346,10.4314,2.11753,57
-76.8932,-54.9607,10.55,2.14365,58
-76.7092,-54.9273,10.366,2.11031,52
-76.507,-54.8821,10.1638,2.06502,48
-76.2619,-54.8317,9.91875,2.01469,46
-76.0595,-54.7917,9.71634,1.97464,44
-76.0016,-54.7788,9.65845,1.96173,41
-75.8201,-54.7416,9.47693,1.92458,39
-75.5694,-54.6924,9.22621,1.8754,37
-75.3165,-54.6427,8.97336,1.82567,35
-75.1721,-54.6132,8.82891,1.79619,34
-75.0963,-54.5978,8.75317,1.78073,32
-75.0983,-54.5955,8.75516,1.77847,31
-75.0443,-54.5839,8.70114,1.7669,30
-75.0755,-54.5882,8.73239,1.77117,29
-74.9739,-54.5676,8.63072,1.75053,28
-74.9936,-54.5694,8.65044,1.75239,27
-74.9191,-54.5536,8.57594,1.7366,27
-74.9316,-54.556,8.5884,1.73891,27
-74.8507,-54.5409,8.50752,1.7239,26
-74.8265,-54.5344,8.48335,1.71736,26
-74.808,-54.531,8.46489,1.71393,26
-74.808,-54.531,8.46489,1.71393,26
-74.7773,-54.5253,8.43414,1.70823,26
-74.8327,-54.5355,8.48951,1.7185,25
-74.7524,-54.5184,8.4092,1.7014,25
-74.6855,-54.5061,8.34232,1.68902,25
-74.7098,-54.5106,8.36662,1.69352,25
-74.6855,-54.5061,8.34232,1.68902,26
-74.9313,-54.5538,8.58819,1.73675,27
-75.0689,-54.5814,8.72575,1.76432,29
-75.19,-54.6077,8.84685,1.79069,30
-75.281,-54.6264,8.93787,1.80936,33
-75.5167,-54.675,9.17356,1.85797,34
-75.4729,-54.6683,9.12969,1.85126,38
-75.5757,-54.6925,9.23256,1.87549,39
-75.6446,-54.7066,9.30145,1.88952,40
-75.5059,-54.6815,9.16277,1.86451,44
-75.8676,-54.7536,9.5244,1.93657,45
-75.8959,-54.7599,9.55278,1.94289,43
-76.0495,-54.7867,9.70633,1.96964,41
-75.9174,-54.7598,9.57425,1.94278,44
-76.2498,-54.8251,9.90662,2.0081,45
-76.3302,-54.8412,9.987,2.02418,49
-76.5037,-54.8781,10.1606,2.06102,49
-76.4234,-54.863,10.0802,2.046,50
-76.6463,-54.9058,10.3031,2.08876,53
-76.7814,-54.9346,10.4382,2.11758,51
-76.4289,-54.8663,10.0858,2.04924,49
-76.533,-54.8835,10.1898,2.06648,50
-76.4478,-54.8687,10.1046,2.05168,53
-76.4604,-54.8744,10.1173,2.0574,55
-76.6256,-54.9079,10.2824,2.09081,55
-76.6256,-54.9079,10.2824,2.09081,56
-76.4547,-54.8768,10.1115,2.05975,57
-76.6944,-54.9233,10.3512,2.10624,56
-76.8032,-54.9425,10.4601,2.12544,56
-76.6513,-54.9139,10.3082,2.09688,58
-76.8475,-54.9534,10.5044,2.1364,58
-76.9477,-54.9723,10.6045,2.15524,59
-77.0283,-54.9888,10.6851,2.17178,58
-76.9477,-54.9723,10.6045,2.15524,57
-77.0544,-54.9909,10.7112,2.17386,52
-76.7672,-54.9307,10.424,2.11369,47
-76.4053,-54.8575,10.0621,2.04041,47
-76.2177,-54.8224,9.87453,2.00534,53
-76.587,-54.8982,10.2439,2.08119,54
-76.6242,-54.9064,10.2811,2.08935,54
-76.6467,-54.9106,10.3036,2.09358,55
-76.8902,-54.9575,10.5471,2.14046,55
-76.951,-54.9688,10.6078,2.15181,51
-76.4731,-54.8746,10.13,2.05754,52
-76.6629,-54.9113,10.3197,2.09422,52
-76.6555,-54.9099,10.3123,2.09283,59
-76.9817,-54.9801,10.6385,2.16302,61
-77.3497,-55.0522,11.0065,2.23514,57
-77.1699,-55.0125,10.8268,2.19544,49
-76.3796,-54.8549,10.0365,2.03781,45
-76.0449,-54.7879,9.70172,1.97088,42
-75.8858,-54.755,9.54268,1.93795,40
-75.5814,-54.6958,9.23823,1.87872,39
-75.4738,-54.6745,9.13067,1.85743,36
-75.3255,-54.6433,8.98237,1.82624,35
-75.3247,-54.6419,8.98155,1.82488,33
-75.1681,-54.61,8.82492,1.79293,32
-75.2154,-54.6174,8.8722,1.80037,31
-75.2251,-54.6177,8.88192,1.80064,31
-75.2769,-54.6273,8.93375,1.81029,30
-75.1717,-54.6061,8.82855,1.78907,29
-75.1199,-54.5947,8.77677,1.7777,29
-75.0691,-54.5853,8.72589,1.76825,29
-74.9866,-54.5699,8.64339,1.75289,28
-74.9182,-54.5554,8.57502,1.73837,28
-74.8743,-54.5472,8.53111,1.73019,28
-74.8242,-54.5379,8.481,1.72084,28
-74.868,-54.5461,8.52484,1.72902,27
-74.8942,-54.549,8.55104,1.73199,27
-74.9191,-54.5536,8.57594,1.7366,27
-75.0564,-54.5791,8.71324,1.76201,27
-75.0564,-54.5791,8.71324,1.76201,27
-74.9253,-54.5548,8.58217,1.73776,28
-74.8492,-54.5426,8.50605,1.72552,29
-74.9485,-54.5628,8.60538,1.7458,31
-74.9735,-54.5707,8.63038,1.75364,32
-75.0853,-54.5931,8.74218,1.77604,33
-75.3518,-54.6443,9.00867,1.82729,35
-75.5515,-54.6843,9.20838,1.86729,37
-75.6676,-54.7085,9.32448,1.8915,41
-76.008,-54.7767,9.66485,1.95969,43
-76.2756,-54.8288,9.93249,2.01178,44
-76.2854,-54.8318,9.9422,2.01472,45
-76.4305,-54.8599,10.0874,2.04284,47
-76.427,-54.8615,10.0838,2.04446,47
-76.4704,-54.8696,10.1273,2.05255,48
-76.3199,-54.8426,9.97669,2.02554,49
-76.4307,-54.8644,10.0875,2.04737,50
-76.2795,-54.8371,9.93632,2.02009,48
-76.2041,-54.8209,9.8609,2.00383,54
-76.4595,-54.8754,10.1164,2.05836,58
-76.7629,-54.9375,10.4198,2.12045,59
-76.6645,-54.9202,10.3214,2.10314,58
-76.7706,-54.9389,10.4275,2.1219,58
-76.8629,-54.9563,10.5197,2.13929,58
-76.8167,-54.9476,10.4736,2.1306,56
-76.621,-54.9082,10.2779,2.09116,55
-76.6708,-54.9164,10.3277,2.09932,52
-76.4922,-54.8793,10.149,2.06223,54
-76.5942,-54.9008,10.2511,2.08372,55
-76.8599,-54.9518,10.5167,2.13478,56
-76.9633,-54.9725,10.6201,2.15544,59
-77.0982,-55.002,10.7551,2.18492,60
-77.0887,-55.0016,10.7455,2.18458,58
-76.9168,-54.9665,10.5737,2.14944,57
-76.6258,-54.9103,10.2826,2.0933,56
-76.7196,-54.9268,10.3765,2.10973,57
-76.6944,-54.9233,10.3512,2.10624,62
-77.2747,-55.0397,10.9315,2.22264,64
-77.3472,-55.0566,11.004,2.23954,62
-77.3862,-55.0606,11.043,2.24359,66
-77.7449,-55.1351,11.4017,2.31803,66
-77.9847,-55.1801,11.6416,2.36306,59
-77.1761,-55.0166,10.833,2.19953,65
-77.9073,-55.1636,11.5642,2.34661,64
-77.5655,-55.0977,11.2224,2.28068,63
